timestamp,eye_aspect_ratio,blink_indicator,mouth_open_ratio,head_tilt_angle,face_motion_delta,hand_velocity,hand_acceleration,gesture_activity_score,idle_time_ratio,rolling_mean_ear,rolling_std_ear,rolling_mean_velocity,rolling_std_velocity,motion_entropy,label
1777067033.4408364,0.1411,1,0.00145,-11.799,11.156,0.0,0.0,0.0,1.0,0.35221,0.12109,0.0,0.0,-0.0,Distracted
1777067033.6905308,0.26119,0,0.002,-7.01,11.612,0.0,0.0,0.0,1.0,0.35073,0.1222,0.0,0.0,-0.0,Distracted
1777067034.0036454,0.25281,0,0.00227,-5.69,4.573,0.0,0.0,0.0,1.0,0.34903,0.12338,0.0,0.0,-0.0,Distracted
1777067034.4005034,0.2749,0,0.00257,-5.691,3.229,0.0,0.0,0.0,1.0,0.35532,0.1135,0.0,0.0,-0.0,Distracted
1777067034.696251,0.37507,0,0.00599,-10.232,23.447,0.0,0.0,0.0,1.0,0.362,0.10868,0.0,0.0,-0.0,Distracted
1777067037.928078,0.30011,0,0.00495,0.343,51.204,0.0,0.0,0.0,1.0,0.30961,0.09697,0.0,0.0,-0.0,Distracted
1777067038.2657545,0.44707,0,0.00218,2.764,3.534,0.0,0.0,0.0,1.0,0.32234,0.10093,0.0,0.0,-0.0,Distracted
1777067038.551555,0.47659,0,0.00239,1.098,3.184,0.0,0.0,0.0,1.0,0.33639,0.10472,0.0,0.0,-0.0,Distracted
1777067038.8930397,0.48014,0,0.0015,-0.28,1.171,0.0,0.0,0.0,1.0,0.35064,0.10894,0.0,0.0,-0.0,Distracted
1777067039.4140244,0.42935,0,0.00198,-0.586,0.967,0.0,0.0,0.0,1.0,0.35712,0.10862,0.0,0.0,-0.0,Distracted
1777067039.7860494,0.49391,0,0.00266,-2.026,3.002,0.0,0.0,0.0,1.0,0.35914,0.11089,0.0,0.0,-0.0,Distracted
1777067040.0578527,0.45878,0,0.00318,-1.725,0.724,0.0,0.0,0.0,1.0,0.35468,0.10702,0.0,0.0,-0.0,Distracted
